note_id,x,y,cluster
196773,5.656217,-0.06394104,-1
9522,-1.5472255,7.706788,-1
160956,1.5428008,1.5540963,-1
26360,8.712081,2.2806618,-1
173673,1.6320788,10.733473,-1
204927,4.331914,14.2135,-1
8607,1.8015634,1.5714054,-1
167827,-5.548051,7.401466,-1
174990,-1.9420578,5.2930975,10
38415,-7.259724,4.24506,-1
131904,10.110221,10.955922,-1
97208,-7.193482,3.7368279,-1
171899,0.4047032,-13.765175,88
2634,4.40947,9.758146,-1
133340,-6.1394835,12.596687,-1
2371,2.601373,-3.1541567,-1
128139,-0.38941303,11.59306,-1
60223,-0.6619474,3.1513712,-1
160913,-1.6170826,16.596655,59
73968,4.750396,1.3292977,-1
36584,4.160248,3.2600555,3
91683,3.6787865,7.9290805,-1
95826,2.0400527,9.066281,-1
36627,9.723338,-4.619836,-1
88951,0.5755759,7.383951,-1
142361,-11.263428,8.433593,76
169199,5.391773,14.226912,-1
156044,10.989181,24.049929,102
126975,2.9148989,14.142652,48
42581,1.8653917,2.5360744,-1
89368,1.1951596,7.9874125,-1
196103,-11.734663,-4.7820315,91
42526,4.97558,3.5078518,-1
6903,-4.8230624,3.9107122,55
19308,-1.5675735,2.3718295,31
128379,4.966438,3.5241776,-1
114505,2.8732612,5.1255236,-1
190459,0.44798326,7.541725,-1
124124,4.793489,5.924564,-1
79589,6.0963016,6.7708163,-1
122626,2.8877113,1.524624,-1
206162,-0.9097526,12.387699,-1
102407,2.4397438,9.25165,-1
179079,0.39776763,6.5975914,-1
97284,3.7551734,14.175009,-1
79584,2.153644,6.7559657,-1
196107,-5.874768,7.5592813,-1
35388,1.3392028,9.4690695,36
84967,1.4041442,10.143595,-1
128378,-0.24984072,-4.554068,112
93992,-1.7716116,5.3756146,10
85839,0.7716347,27.323055,74
184294,-5.1465707,13.560234,-1
165054,-0.6618889,11.978358,-1
109160,-4.1119366,5.031989,-1
169131,8.304253,10.86948,28
26876,0.75923634,11.840027,-1
38301,1.5136462,6.55426,-1
33121,7.723998,24.303934,102
184348,4.174053,3.3105423,3
74958,4.534486,9.125316,49
102230,10.0723505,10.407039,-1
44074,-9.443911,11.856785,66
94968,5.878481,2.1215763,15
63969,3.1173046,7.4144473,-1
184355,-3.8728132,1.9886922,30
28688,-5.783171,8.710349,-1
89360,-1.571778,2.3811119,31
86219,9.6912775,-4.5912557,38
44033,-3.4094114,-3.6559472,108
115021,0.7032785,6.257529,-1
115020,3.0402832,1.0922608,5
177910,5.574472,15.341996,-1
204250,0.20934814,12.160122,-1
142048,-13.7044,-2.9899235,111
7523,13.631444,-5.5865574,63
85150,-1.7579472,5.3522973,-1
65463,-1.66855,5.3146005,10
118685,6.316708,4.4759684,-1
109258,3.6462574,1.6119468,-1
44002,14.322492,-0.67260814,111
90838,-4.5730267,3.9125822,-1
169138,-5.5764365,6.8779764,-1
124123,6.2547536,11.310507,1
23693,0.76789004,7.0370502,-1
55545,1.8817353,2.5235548,-1
124598,1.1559242,18.351622,-1
154004,2.2102106,6.277682,-1
161794,-2.0535514,6.7276154,-1
154027,-3.3454435,-0.36986333,-1
65521,6.2384276,4.521318,-1
169169,7.771998,1.0931274,-1
85020,6.266759,4.6324215,-1
139567,2.7250142,5.161117,33
63863,-4.027526,5.6613297,-1
94223,-4.3152943,-2.629333,-1
126535,2.0187178,10.4005375,-1
122611,3.1777868,13.811436,-1
44187,3.4898775,6.560102,-1
9161,-0.91014045,12.3926115,-1
139603,8.835144,-12.210373,89
169158,5.913145,13.960884,-1
2157,5.9128957,13.960761,-1
79539,3.5756063,1.695748,-1
44151,4.845442,9.020365,-1
154089,6.3235874,7.1439037,-1
33986,-3.8035822,3.147068,-1
196368,-3.1552544,1.6587834,-1
42600,10.486676,3.1336894,-1
85077,-1.2464056,4.4039307,-1
119791,3.3773725,13.771223,-1
53473,0.28055272,6.1464863,-1
78322,8.835514,-12.209964,89
204438,-4.6505227,3.1074634,-1
184250,0.20885353,12.162278,-1
37764,-0.00932516,5.595231,-1
53314,1.6340444,2.815938,-1
52850,12.44905,-4.8392944,79
44586,0.73126733,4.0346546,-1
153587,5.408332,-0.0046450784,24
190413,-4.117695,5.0268173,-1
191396,3.5662308,3.6723354,-1
44620,1.4945962,7.1285577,-1
93296,5.8233256,2.1794057,15
9228,2.240811,-0.71471375,-1
121808,13.433033,16.724577,65
108746,1.7235006,9.787214,-1
93280,-4.292917,15.333443,75
102846,-7.1707616,4.2090764,-1
6726,5.1845665,10.761356,-1
75424,3.0662923,5.1611676,-1
194200,-5.271502,3.4110384,55
42287,-0.74643266,0.25889286,-1
90141,3.5893958,7.946521,-1
102716,-1.6581446,16.338858,-1
142784,0.9423205,5.627796,-1
121844,16.991821,2.4852304,26
23502,-0.31169057,5.492662,-1
123904,-1.7767148,5.388984,10
72811,-0.99983174,6.043895,-1
2130,8.304823,10.869717,28
19499,3.3901207,2.4241278,-1
131848,-3.1395574,1.3682842,-1
62244,2.1959307,9.925624,-1
142795,6.3340883,4.594367,34
179273,5.881999,2.1449487,15
4395,3.566288,3.67596,-1
156378,3.3892863,5.005738,-1
74818,2.6711016,3.1232724,9
184010,0.31187147,8.327969,-1
183978,20.774702,9.75446,92
24725,2.9271493,4.987316,-1
37727,0.1900156,10.892126,-1
78163,1.5390855,6.658136,-1
114439,4.216274,3.1362228,-1
84623,14.358901,4.642984,86
121782,-14.969217,12.23572,89
100547,4.7731543,5.899933,-1
165179,2.1980507,-0.45446217,-1
124189,1.7361324,8.689422,-1
29381,10.437071,10.560507,-1
84606,-14.929691,6.2662854,89
118830,-1.5687832,9.602221,-1
142994,1.6534288,12.307953,-1
174524,17.61778,-1.4332515,63
24746,5.79942,9.024465,-1
55882,1.6624739,2.3409054,-1
177639,7.2694354,7.6347113,-1
122718,2.117116,10.185308,69
86402,-13.704515,-2.9899263,111
114441,5.301937,7.385361,-1
36391,15.340842,-8.8230295,74
52823,0.82086617,11.91163,-1
108713,-0.9511879,6.027066,-1
55811,2.5267897,10.006149,-1
33164,5.09579,18.335928,51
118350,5.323929,8.8558,-1
192876,5.579605,15.325369,-1
126356,0.4805085,6.9231,68
93506,-7.022571,3.621255,-1
61231,-1.6268551,5.524243,-1
1321,-0.5166587,15.217139,10
79914,6.3229566,7.696324,-1
139179,-4.5414624,12.890398,31
204469,1.0052799,2.4963355,-1
153477,-5.7758,12.402075,-1
79933,2.8883595,9.537831,-1
53023,-18.514278,9.491784,89
206681,-1.6399136,7.862809,-1
115079,-0.83431286,0.17165533,0
142510,2.8624597,4.849486,33
198058,0.29105604,5.0366726,-1
79684,-9.912399,16.111992,-1
88998,5.300694,7.376989,-1
15439,3.0639875,11.571781,-1
70918,2.1110137,-0.5281935,-1
153884,3.3753357,2.6931362,-1
179138,-5.584797,6.8926363,-1
126453,-12.528792,12.836451,111
142543,-0.9859672,6.024854,-1
166836,-10.3625,10.061334,-1
205557,-2.773414,6.169093,-1
121896,2.9863634,1.1687822,5
156281,-0.97726595,2.8784282,12
61297,9.043253,1.8115699,85
179131,8.304414,10.869818,28
156128,0.041881815,13.987768,-1
79640,10.165451,10.618407,-1
44302,13.432806,16.724308,65
35427,0.7654401,3.091271,-1
201937,-2.6673985,14.499622,-1
35428,3.3486686,-0.19081119,-1
184200,-5.2746654,3.4119964,55
110778,6.1113715,6.989517,-1
126457,0.2679502,6.9814825,-1
44328,4.9694037,6.496822,-1
53230,12.344994,8.899701,-1
53229,3.4141793,7.919239,-1
185498,-1.9199079,6.8234205,-1
44344,0.6068968,6.5235224,-1
130631,1.9536114,16.15968,-1
2137,-5.5849595,6.8929396,-1
201822,0.93661475,10.488348,-1
142599,-0.21624713,8.441177,-1
184087,0.551466,5.256963,-1
185557,-2.7812357,6.158919,-1
179199,5.395935,14.226292,-1
68629,0.4377191,5.558718,-1
110831,-1.2468597,4.39617,7
62206,10.235515,10.626116,-1
28729,3.9166574,2.2336586,27
142712,7.7045,8.690802,-1
53057,12.506466,9.007025,32
4360,7.9747524,16.689447,84
24687,7.9741163,16.68897,84
30272,1.8387059,15.986924,-1
53027,8.56875,2.6543055,57
118694,10.354989,21.45875,98
179169,7.773668,1.0946931,-1
23551,1.6290244,16.409363,-1
169273,5.8630023,2.121804,15
179158,5.911688,13.961046,-1
102546,6.284157,12.012621,-1
42366,3.209545,13.485292,-1
4339,1.9948895,2.0287015,-1
184104,6.386906,6.515686,-1
202644,-1.5311065,-4.6890373,58
102616,7.353602,9.37452,-1
124548,7.9012756,8.425,-1
196079,-9.940526,0.7600885,-1
18200,2.5101972,3.5816453,-1
38405,10.961801,26.26137,102
121853,5.293129,-0.023442624,-1
86092,6.6466537,13.895093,-1
6977,20.037989,1.4201676,92
178375,-1.5669633,3.0967624,12
85640,9.676489,10.671903,-1
141021,8.244832,22.406178,63
155079,-0.33105204,17.867119,107
85909,6.3308992,4.4833407,-1
101586,-4.494633,3.5339136,-1
141039,1.898484,3.6495974,-1
38213,-7.868129,11.739002,75
78567,5.9147954,2.0673811,15
78562,4.9873137,-0.15594544,-1
114840,0.43003663,10.755174,-1
78899,0.47945,10.632919,-1
24116,-0.3309371,17.867134,107
174945,6.421013,4.650034,-1
85599,10.989294,24.049797,102
154999,22.145174,0.677636,89
101551,0.2155197,8.430441,-1
24358,-11.989998,4.101063,94
155098,3.5853472,3.8882425,33
122306,-9.94067,0.75992215,-1
110389,1.5439413,12.211023,-1
43282,3.2869494,6.3832107,-1
66762,8.307671,10.868901,-1
196291,-1.2823262,4.396121,7
7249,0.20840211,12.164358,-1
126756,1.7754735,1.4268982,-1
78855,-3.7471998,3.5552323,-1
85904,6.4089518,4.5968075,-1
196229,2.234005,-0.71673894,-1
174826,12.551255,18.332973,105
54505,0.195061,11.044379,-1
198263,3.1003768,0.07202987,-1
202470,3.7643905,19.32945,-1
140996,-1.6941185,12.34884,-1
141105,1.3311474,1.6969848,20
178124,-0.46447182,7.033718,-1
42917,7.174928,7.373269,-1
117323,0.106792465,10.32825,-1
61792,-2.9483035,23.991297,74
153438,5.263472,9.4571085,-1
54297,-2.0753884,6.6216645,-1
54292,14.3320675,-0.6938351,111
126701,-0.22446729,5.0433173,-1
54266,3.162578,5.3299184,-1
161160,-7.2681646,8.215667,-1
43561,-5.878772,0.36626223,45
131523,5.695478,7.711978,-1
97064,-0.89507383,5.999076,-1
202495,0.17980596,0.61831325,14
205498,-1.9198742,6.824796,-1
196316,13.770745,-3.586231,98
7437,-4.6734905,3.1168776,-1
90855,5.1627836,18.417305,51
7199,-5.274553,3.4109213,55
184826,12.5515785,18.332216,105
178115,5.6587873,0.037115984,-1
164815,2.5556364,3.6894462,-1
54388,-9.564771,14.011172,-1
3995,4.6766486,8.400726,-1
89061,2.1235144,10.200153,69
126735,8.663853,6.78522,-1
110006,10.32277,10.764636,17
4000,5.3778496,7.3698263,-1
31814,12.078652,-0.6813747,-1
141168,6.122215,6.765404,-1
155703,0.9310514,-7.698646,77
110506,-1.265033,4.4173303,-1
68916,5.4206414,6.8778315,-1
140938,-15.399507,8.500564,89
167489,-7.305198,8.208819,6
11240,-0.82341087,12.521813,-1
114785,6.274228,11.01684,-1
1262,3.100718,0.06828934,-1
26971,-2.0835142,6.714584,-1
18578,0.75385165,14.376424,-1
54747,0.3367019,0.7156572,14
170996,4.6779284,8.400261,-1
171001,5.377964,7.372913,-1
110195,-2.5312154,-1.4539733,62
178322,-0.51649535,15.21731,10
117259,6.4869866,7.804397,-1
70779,21.505444,3.7850516,61
3921,0.21762137,0.5976475,14
101276,4.6882296,6.546078,-1
13904,14.358552,4.642834,86
140785,6.9011846,14.867462,-1
191937,-2.6675856,14.499826,-1
78715,3.9734395,8.285469,-1
198322,-0.5170535,15.21717,10
89089,3.5144756,7.9510407,-1
110252,2.39834,-0.41464767,-1
117254,8.314906,7.289174,-1
155419,3.989981,2.0930455,-1
190522,5.3001175,0.046988092,-1
188578,3.1990745,13.720652,-1
178263,3.0863543,0.092587955,-1
7347,4.189444,3.2976832,3
110228,1.1485507,14.079554,64
63929,3.9037375,-2.6486878,72
122391,0.55898154,15.242186,93
92363,2.1401887,2.0455792,20
155312,-4.2266555,11.237933,-1
12160,0.44279474,11.349225,-1
85806,-4.143238,4.1785126,-1
155222,2.377816,10.144124,-1
35273,1.7171272,9.845104,-1
93442,3.4368327,2.5322664,-1
33882,-4.001893,5.7154326,-1
122345,-16.799927,17.565622,89
78812,11.420126,5.209195,70
95068,-2.9748185,11.58321,-1
161337,1.0306785,10.525979,-1
12136,-0.07530407,12.264437,-1
43263,8.546352,3.6854243,-1
164799,3.2582238,2.4097211,27
128404,2.4198043,16.38883,-1
124880,1.0062569,10.463261,-1
202465,1.7797326,8.735961,-1
192644,-1.5311471,-4.688843,58
118399,3.2856479,9.509046,-1
15654,6.8055606,5.633692,-1
184945,6.383284,4.618406,-1
198375,-1.5649221,3.098779,12
2272,5.8554378,2.1443145,15
140833,2.2793396,29.056593,89
7293,-5.149198,13.562299,-1
131356,-0.3627889,7.5660434,2
43057,-3.9010577,3.543531,-1
193727,5.189324,10.758561,-1
164764,0.39057067,9.074605,82
124582,-17.535574,11.476493,89
155199,6.7140822,-10.401439,74
3930,0.28743944,11.495853,-1
202456,3.3341825,8.317985,-1
188608,8.835573,-12.209875,89
204294,-5.147634,13.560555,-1
9030,-0.17649725,10.82208,-1
12171,5.1368365,0.17007351,-1
12172,3.2377403,11.397724,-1
178058,0.28783014,5.035824,-1
97062,-4.4675245,3.8949895,-1
12052,3.1106153,13.932806,-1
173727,5.1827044,10.7589245,-1
196162,-0.91322136,12.391165,-1
79309,-1.578836,10.0313635,-1
163587,-3.7488549,3.0738912,54
198124,-0.47214574,7.035681,-1
154372,15.975148,-9.076889,74
185326,3.3473558,14.161203,-1
154360,0.5573934,15.046669,-1
75006,2.5793076,4.742042,-1
53821,4.201098,10.267683,-1
96926,1.4718562,8.1139965,-1
155868,2.2352126,13.12816,-1
126612,-4.7845798,3.1088226,55
184469,1.002056,2.4959586,-1
7354,-3.8760667,1.989216,30
42748,3.6747382,-0.62541413,18
141677,4.6750116,7.492728,-1
23883,-4.9357667,3.910847,-1
110635,5.976971,1.8249246,-1
94042,-0.7628616,12.963582,-1
164910,-3.518014,2.054414,-1
170922,0.21788406,0.5975233,14
2198,5.392401,14.227089,-1
11257,6.27258,6.813034,-1
126638,-4.0253,3.3880017,-1
14588,4.320307,9.73002,-1
109512,10.247306,10.708692,17
122185,9.654117,14.067796,-1
93479,-2.6722906,14.54357,-1
55287,6.175579,4.4444156,-1
29579,3.6652918,2.1045554,-1
131619,1.7691222,9.065047,-1
184524,17.172997,-1.8253596,63
154310,0.26166382,10.326755,82
169079,0.39464983,6.5998297,-1
43934,1.4615792,7.465034,-1
61424,4.774958,6.1249356,43
42702,17.858807,8.221995,77
139813,5.980182,7.6131334,-1
65434,0.27772728,11.481547,-1
24511,-15.356913,10.271629,89
174633,2.8379803,-2.560575,-1
62068,2.263797,10.120427,-1
30084,-2.4478242,15.779329,-1
198115,5.614771,0.028903866,-1
171039,1.1418904,2.8428583,-1
117224,-2.721226,7.8017464,-1
53688,3.422539,2.3530817,27
2168,7.773957,1.0945677,-1
43987,-4.707825,10.819761,-1
141945,1.8217946,3.0584488,-1
154276,4.5951133,2.0834851,-1
29590,-0.2898146,5.872358,-1
79352,-1.3321862,4.3108525,-1
194945,6.4022374,4.6358733,-1
19118,-1.2227665,9.548801,-1
4176,9.04579,16.36006,95
7009,0.30284363,8.328011,-1
3760,6.235244,8.862603,-1
27133,18.022741,-7.349785,74
131646,6.1708913,4.51966,-1
35066,13.639128,9.348895,-1
114995,0.29396582,3.6306567,-1
184438,-4.679385,3.0857775,-1
130797,3.4052598,1.2700814,-1
43958,-9.443988,11.856806,66
177981,-3.2434402,2.1748266,-1
154280,2.015151,3.4035408,-1
61943,14.495696,-1.0521363,111
190612,10.577236,3.0636644,44
18898,1.4312124,1.6229364,20
198608,-17.535282,11.476774,89
116408,-7.3004966,8.202161,6
184694,-1.6840825,10.939992,-1
79080,3.4760592,-0.74696755,-1
178578,3.1963258,13.703126,-1
18434,9.669466,10.665848,-1
7468,0.995987,2.5032709,-1
161150,-5.7978034,8.657702,-1
190586,0.97444767,-10.184912,63
54133,5.4028773,0.012161577,-1
204348,4.173771,3.3087122,3
68951,5.5712457,0.028458957,-1
109749,-5.7693305,-5.804024,81
204355,-3.8618543,1.988925,30
61835,2.0817292,-0.4585224,11
65156,-0.2960561,10.643027,-1
9078,-9.94078,0.7597847,-1
54210,0.3815964,9.080978,82
75103,4.292095,9.88184,37
140181,0.7665859,3.0391457,-1
43576,0.19004026,0.6210678,-1
54217,16.996069,2.4834826,26
109867,2.0602312,3.1353772,-1
65160,-6.864899,5.128621,108
184704,18.318527,12.005091,100
91840,-1.0762204,7.6199503,-1
24432,0.21634772,5.507945,-1
4038,1.1516958,2.8356318,-1
114866,-6.9436073,8.124473,-1
154809,10.762329,9.143868,-1
12192,-0.46544415,2.5428338,-1
122244,2.6553755,9.274391,-1
141443,2.5289352,4.6253953,-1
178608,-16.799906,17.56562,89
9102,-11.756729,-4.7597165,91
190488,-10.162637,-8.13681,89
126905,2.8228443,9.788385,-1
110588,-13.35543,17.608324,89
7086,0.55158687,5.256707,-1
170931,0.27498257,11.501097,-1
28631,-4.1194816,3.6012275,-1
174694,-1.685927,10.941539,-1
78435,-3.734345,3.1819816,-1
95049,5.256836,9.53862,-1
68989,3.5949993,4.791568,-1
101913,0.3448753,5.7398214,-1
172876,5.5759516,15.323004,-1
9106,-5.8730993,7.5595784,-1
109629,2.51596,9.130316,-1
71602,3.3969507,2.2675877,27
202200,6.006773,20.765354,80
85476,-1.9210596,10.388613,-1
24443,3.009806,1.1024164,-1
184633,2.8379333,-2.5607026,-1
23989,6.8037314,7.438318,-1
10142,8.4258,7.4982533,-1
43663,-8.912174,-5.90016,110
79157,4.9161873,10.4874325,-1
43668,-14.969123,12.235712,89
43674,3.0939898,7.43901,-1
92428,0.35243997,9.5247345,-1
7103,6.3869524,6.515028,-1
198578,3.2011125,13.719089,-1
119838,12.218231,9.070152,-1
110576,-4.9307404,3.9613104,-1
174704,18.318573,12.004413,100
43691,-4.5491786,12.84752,31
189889,5.785807,9.607511,-1
130317,10.961546,26.261806,102
23378,0.6375761,0.96593446,-1
120442,16.785345,-1.7159362,63
129473,7.6660733,7.1754847,-1
180761,6.234479,8.8656845,-1
150746,12.719973,6.6424026,66
174104,6.3861747,6.5140715,-1
96210,15.616237,6.32879,52
193194,9.697345,-4.5962834,38
199889,5.783374,9.608106,-1
170090,18.40696,5.1154227,64
204826,12.551225,18.332943,105
909,5.5750074,15.341384,-1
91718,7.745393,13.737283,-1
163275,5.633979,7.2694635,-1
191340,1.9875307,2.038084,-1
165777,-14.9666395,12.2402525,89
69849,-1.67216,5.4613028,10
146866,-6.6928053,-7.2517266,89
121040,5.002616,3.490393,-1
22187,-4.309606,3.5848448,-1
174087,0.5495806,5.2549686,-1
74245,6.486082,4.7716584,-1
106707,2.385371,16.379093,-1
121029,2.0308993,2.0286539,-1
116198,5.676838,7.265159,-1
199831,15.771442,13.737275,96
93024,4.601009,14.408911,-1
182456,3.3374817,8.317186,-1
11479,5.8196645,7.442007,-1
69833,7.948359,1.2684186,-1
194294,-5.1477485,13.560594,-1
20830,3.0577724,11.600257,-1
83092,-2.402773,9.653441,-1
22237,0.26250732,9.718808,-1
129480,-8.165162,19.340895,107
20849,3.8926702,5.026554,-1
146728,0.9999339,7.247805,-1
106711,-0.24981503,-4.554212,112
146735,22.361853,7.549959,74
49960,13.43276,16.724169,65
74212,-1.9739956,9.538733,-1
30549,16.972689,2.503907,26
146624,10.170804,10.659506,-1
92814,4.3502564,8.773488,-1
147299,5.3275814,0.044800468,-1
150396,1.6953086,1.4849868,20
63609,0.59854794,8.591834,-1
180922,0.21720017,0.59731257,14
150385,12.551212,18.332924,105
180931,0.27563044,11.5041275,-1
170488,-9.361029,-11.608182,89
147466,8.381266,7.380842,-1
49534,5.734892,10.424506,-1
104977,-4.9006577,-0.7552366,104
13383,18.158823,6.784121,80
150250,1.6062595,9.775158,-1
81652,-5.637668,25.451014,89
129319,1.9831,2.7601361,-1
47349,-3.9096704,5.5403824,-1
63242,8.414823,7.4836006,-1
47361,-3.8483489,2.014915,-1
30863,2.0348153,3.4063826,-1
104895,2.199282,9.764409,70
5199,6.0065966,20.765568,80
147206,3.6706548,4.6756234,-1
96177,-6.7305174,10.355819,-1
162838,3.157927,3.6636357,-1
49803,4.6003623,14.420442,-1
980,-3.24361,2.1743171,-1
22171,5.93905,7.714564,-1
49790,2.486342,9.863278,70
106628,-5.2723594,3.4108582,55
150648,-11.982019,4.1088777,94
20935,3.1950746,11.463577,-1
49781,8.9012,4.797903,-1
47037,4.761663,9.563958,-1
104827,2.7465434,3.887983,-1
118123,7.835103,13.890811,-1
94615,2.1815443,9.811505,-1
5875,5.581383,15.321183,-1
129398,-5.8944416,8.572207,-1
200761,6.236366,8.862713,-1
195699,3.3733103,2.2488286,27
182465,1.787447,8.695474,-1
20792,9.604856,0.25748688,70
183904,-4.8133574,3.908806,55
190996,4.6734242,8.398981,-1
201001,5.3791504,7.3698077,-1
50448,2.1630378,16.239927,-1
191361,7.974098,16.689,84
121206,-0.20551164,-4.5091057,-1
191001,5.339888,7.3391585,-1
180488,2.276842,29.057253,89
125801,3.2299116,2.371031,-1
200996,4.671007,8.398578,-1
20621,-1.4556669,2.4871674,-1
172465,1.7800974,8.706048,-1
182644,-1.5311909,-4.688855,58
83425,-1.4180447,7.660675,-1
189273,5.8653417,2.125644,15
180522,5.291902,0.038912162,-1
83391,5.321977,7.3825474,-1
30981,3.2017376,13.77714,-1
66544,-4.1875615,5.0185,-1
151252,1.6053113,12.271891,-1
104406,0.98344547,-10.176993,63
151441,5.20638,8.46554,-1
81128,3.633015,7.782633,-1
172456,3.3348014,8.30876,-1
172470,3.7644958,19.329426,-1
117854,2.4323108,6.4433904,-1
162617,5.089862,18.335049,51
81103,-1.5450035,9.225775,-1
174200,-5.276366,3.4114978,55
151475,18.53684,-4.9169803,88
104212,3.351776,14.185495,-1
180459,0.450824,7.523261,-1
199683,2.7236466,3.6753366,-1
28916,4.085673,6.2334228,-1
145915,17.036407,2.4431977,26
50549,3.2776074,-0.31682572,-1
20571,3.0006287,8.838152,-1
117882,1.7872878,16.111883,-1
20576,6.0244627,16.934462,-1
62913,2.0430267,9.256486,-1
70349,4.0314813,2.587511,-1
104226,0.52456534,6.394893,-1
27838,0.9361421,12.132587,-1
20587,15.733835,19.813036,89
151212,-10.272207,-1.6857132,77
117948,6.268168,4.5789275,-1
83178,-5.9545803,-1.789579,-1
191039,1.1422247,2.8450334,-1
162699,3.2369118,4.758568,-1
50168,6.3271894,4.512771,-1
125719,3.085885,0.0826393,-1
182495,0.16995192,0.62866664,14
205763,-1.3335423,5.9794555,-1
117992,6.424851,4.660872,34
194633,2.838019,-2.5599873,-1
200922,0.21910451,0.5944261,14
96007,1.2734094,9.393229,-1
120411,0.95717514,7.400613,-1
129560,-1.2359459,3.1693838,-1
83193,7.8746476,1.1888864,106
125714,-3.8456995,5.9369345,-1
46759,-4.28576,3.6151314,-1
129553,1.4774816,1.4787474,-1
182470,3.764521,19.329496,-1
170522,5.3000073,0.044466153,-1
146606,3.3667312,5.02724,-1
81398,3.3271124,8.278309,-1
125722,0.47423884,7.6464534,-1
128764,12.4121275,8.947825,-1
29146,0.12907,11.737242,-1
180612,10.445217,3.2020574,44
89821,1.9410062,4.085168,-1
146280,7.270582,4.3892784,-1
146291,4.3527484,6.807591,-1
46638,5.3178024,7.3720207,-1
81271,5.3790956,7.3116026,-1
15023,5.5057535,14.3273115,-1
22370,3.5914383,-0.4921162,-1
34454,-0.21666364,5.379273,-1
195763,-1.3356041,5.9740934,-1
180586,17.600073,-1.4344938,63
13455,6.1346602,27.366844,88
151083,-5.0467706,10.757715,-1
125727,7.6310577,-2.282455,-1
129616,1.5932078,6.5462995,-1
37021,-4.215281,3.142278,-1
63657,12.250537,-8.27662,92
200931,0.27193758,11.514907,-1
30959,-4.6720138,3.5725763,-1
182200,6.006552,20.765478,80
180996,4.673605,8.399671,-1
63261,3.996031,8.214802,-1
70042,3.6355095,1.1644388,-1
200370,8.163062,7.9625683,-1
105606,13.807818,21.675339,102
181822,0.9374241,10.482006,-1
194524,16.785622,-1.7166327,63
170299,3.2028203,1.5996214,-1
170413,-4.1176133,5.0295453,-1
67121,2.6620948,3.9007316,-1
48095,3.8259776,6.3616405,-1
82119,-0.24130781,5.149942,-1
206107,-5.8787045,7.5634327,-1
63499,3.292434,8.30992,-1
70071,-1.4078522,3.2196271,12
82400,-4.3876023,12.717308,-1
105883,-9.360963,-11.608372,89
149292,-1.327777,9.23982,-1
63504,-4.199,12.535845,-1
21445,3.7709377,1.3149097,-1
181511,3.2312806,-0.5101635,-1
72201,12.879559,8.914937,-1
149365,4.127084,5.0513215,-1
13267,6.006763,20.765394,80
5469,3.7646737,19.329895,-1
163079,-10.162563,-8.13685,89
189495,4.415778,6.964654,-1
47891,3.8176136,4.3897157,-1
170282,1.7701161,1.1461987,-1
149587,-5.7269616,8.7747555,-1
5643,-1.5312376,-4.6888533,58
82050,3.4609914,4.5203695,-1
149566,-2.5496662,18.03959,101
82489,5.6709895,2.093936,-1
181396,3.5511942,3.6802444,-1
148481,3.3326786,7.3621507,-1
105512,0.3117877,5.70001,-1
200522,5.3008027,0.04495205,-1
5455,3.340985,8.302388,-1
47995,-2.5431316,11.258819,46
5464,1.7901875,8.708635,-1
173978,12.250591,-8.276586,92
148554,3.636054,-0.49527276,-1
21380,0.84735435,4.8659506,-1
128962,-4.042079,-2.1571481,-1
200090,-10.54879,6.094725,64
181579,9.6046915,0.2579221,70
128924,-5.9303765,8.499101,-1
166099,-15.952959,2.541534,87
21585,-16.261747,14.468461,89
170370,8.16237,7.9638195,-1
206103,-11.761924,-4.7546225,91
70110,18.381956,12.360054,-1
118716,2.0196543,3.7879524,22
200459,0.45061028,7.5219855,-1
82298,-1.1405979,10.152388,-1
166894,-4.475505,3.739106,-1
48261,-1.870386,26.869553,89
63550,-2.5933409,14.417331,-1
48276,7.845359,8.41275,-1
70120,6.5203834,12.219344,-1
14755,3.211194,5.3386607,-1
21557,-7.167826,4.223743,-1
10516,14.205097,9.472276,-1
181616,-14.929649,6.2662344,89
30641,9.672217,23.368021,102
181573,0.8748458,3.932811,-1
5494,0.17794551,0.6173839,14
181572,0.93687385,11.375529,-1
70166,-7.239123,8.181675,6
148799,6.5556736,12.248523,-1
48503,-2.278279,-0.31418833,-1
148818,0.33648464,10.69661,-1
148847,20.757685,-3.8013008,88
118229,-0.41396335,7.6321554,-1
200413,-4.1166635,5.0315022,-1
105638,8.047583,3.1549227,-1
149212,-16.799849,17.56568,89
96076,4.8709526,9.14604,-1
120723,-0.3017635,5.418404,-1
149205,16.487398,4.6989985,80
181556,3.2701306,9.774938,-1
10500,3.0622196,11.520946,-1
125315,2.7027228,5.1724896,-1
48219,3.9826694,7.795677,-1
105639,7.8477116,13.8592825,-1
200488,-13.355386,17.60833,89
181361,7.973972,16.688992,84
170275,-2.582924,16.621223,-1
21762,3.9053116,9.843667,-1
82822,-9.360892,-11.608558,89
147781,9.548849,6.861048,46
63297,2.0529692,9.104603,-1
106357,-1.1982445,11.393753,-1
163215,15.225297,-6.1723113,102
147818,-6.6511636,0.8727089,42
47504,-5.1800523,22.654333,102
81782,1.6643543,2.9155068,-1
195557,-2.7774498,6.16348,-1
72225,5.7040873,10.398161,-1
11629,18.318304,12.450618,100
94577,-6.8580146,10.4441805,95
147870,-11.745554,-4.7711763,91
171937,-2.63636,14.465338,-1
120561,1.6009463,6.567962,-1
14867,1.4873052,2.019057,-1
